startId,count,endId
MESH_D007239,846,GENE_3439
MESH_D008171,846,GENE_59272
MESH_C000657245,829,GENE_7291
MESH_D004417,826,GENE_1401
MESH_D017093,819,GENE_26503
MESH_D014923,810,GENE_54938
MESH_D007239,795,GENE_183
MESH_D001172,784,GENE_3569
MESH_C000657245,779,GENE_3605
MESH_D005334,779,GENE_3569
MESH_C000657245,771,GENE_3574
MESH_D012128,767,GENE_7124
MESH_C000657245,762,GENE_1437
MESH_D003643,762,GENE_7124
MESH_D007249,762,GENE_1401
MESH_C000657245,760,GENE_2525
MESH_C000657245,756,GENE_5447
MESH_C000657245,753,GENE_2147
MESH_D007239,749,GENE_None
MESH_D045169,749,GENE_59272
MESH_C000657245,747,GENE_3570
MESH_D007239,743,GENE_6347
MESH_C000657245,730,GENE_7137
MESH_D007249,709,GENE_3552
MESH_D006973,708,GENE_183
MESH_D003920,690,GENE_1401
MESH_D007239,684,GENE_3586
MESH_C000657245,678,GENE_3635
MESH_D012128,677,GENE_1636
MESH_D003920,675,GENE_3569
MESH_D029424,673,GENE_59272
MESH_D012131,668,GENE_59272
MESH_D002318,664,GENE_1636
MESH_D009202,659,GENE_59272
MESH_C000657245,651,GENE_284_285_51378_27329
MESH_D006973,645,GENE_1401
MESH_D055370,643,GENE_1636
MESH_D009369,629,GENE_3569
MESH_D007239,622,GENE_3458
MESH_D007239,622,GENE_3627
MESH_D009765,614,GENE_59272
MESH_C000657245,606,GENE_9970
MESH_D003920,605,GENE_1803
MESH_C000657245,600,GENE_1576
MESH_C535733,600,GENE_7373
MESH_D007674,590,GENE_59272
MESH_D015212,586,GENE_59272
MESH_D008231,583,GENE_3569
MESH_D003967,580,GENE_59272
MESH_D007249,579,GENE_183
MESH_C000657245,566,GENE_7448
MESH_D018352,561,GENE_1803
MESH_D012128,558,GENE_183
MESH_D055371,558,GENE_59272
MESH_D016638,547,GENE_3569
MESH_D055370,547,GENE_70008
MESH_C000657245,534,GENE_2875
MESH_D011014,534,GENE_7124
MESH_D001102,524,GENE_3439
MESH_D012128,520,GENE_3552
MESH_D055370,514,GENE_3569
MESH_D001102,513,GENE_7124
MESH_D007249,513,GENE_1636
MESH_D007239,499,GENE_961
MESH_D056486,491,GENE_26503
MESH_C000657245,487,GENE_3456
MESH_D007239,486,GENE_3576
MESH_D003371,479,GENE_59272
MESH_D003967,478,GENE_1401
MESH_D016638,477,GENE_1401
MESH_D003643,472,GENE_925
MESH_C000657245,471,GENE_3565
MESH_D018352,471,GENE_3569
MESH_D007239,470,GENE_43740575
MESH_D005334,469,GENE_59272
MESH_D007239,469,GENE_70008
MESH_D003643,468,GENE_920
MESH_D011471,468,GENE_7113
MESH_D012141,460,GENE_59272
MESH_C000657245,458,GENE_4790
MESH_D006973,456,GENE_3569
MESH_C000657245,453,GENE_3557
MESH_D001102,452,GENE_925
MESH_D009102,451,GENE_59272
MESH_D009223,449,GENE_59272
MESH_D018805,449,GENE_3569
MESH_D002318,446,GENE_7138
MESH_D000860,445,GENE_59272
MESH_C000657245,441,GENE_79884
MESH_D007239,441,GENE_3635
MESH_D012128,441,GENE_3586
MESH_C000657245,438,GENE_695
MESH_C000657245,434,GENE_3553
MESH_D056486,430,GENE_59272
MESH_D006333,429,GENE_1636
MESH_D008231,429,GENE_925
MESH_D012131,426,GENE_3569
MESH_D017093,426,GENE_59272
MESH_D003643,422,GENE_26503
MESH_D013927,419,GENE_59272
MESH_D003643,418,GENE_3586
MESH_D007239,415,GENE_26503
MESH_D015658,415,GENE_920
MESH_C000657245,414,GENE_7422
MESH_C000657245,412,GENE_6868
MESH_C000657245,408,GENE_3559
MESH_C000657245,405,GENE_5045
MESH_D008231,399,GENE_920
MESH_D005221,398,GENE_1401
MESH_D007239,394,GENE_2525
MESH_D003643,392,GENE_7137
MESH_C000657245,391,GENE_1514
MESH_D009369,390,GENE_7113
MESH_D007239,383,GENE_7448
MESH_D020521,383,GENE_1401
MESH_D008171,382,GENE_3569
MESH_C000657245,378,GENE_5265
MESH_D018352,378,GENE_43740568
OMIM_614940,377,GENE_302668
MESH_D009203,375,GENE_59272
MESH_D003643,374,GENE_3552
MESH_D007239,374,GENE_56925
MESH_D009765,374,GENE_3569
MESH_D006973,373,GENE_70008
MESH_C000657245,368,GENE_57379
MESH_D009369,364,GENE_351
MESH_D011014,363,GENE_3552
MESH_D000275,362,GENE_7373
MESH_D006943,362,GENE_3630
MESH_D007239,361,GENE_43740578
MESH_C000657245,355,GENE_4591
MESH_C000657245,354,GENE_682
MESH_D006973,354,GENE_302668
MESH_C000657245,352,GENE_929
MESH_D001172,348,GENE_7124
MESH_D006973,348,GENE_185
MESH_D015212,345,GENE_7124
MESH_D007239,344,GENE_3630
MESH_D009202,344,GENE_7137
MESH_C000657245,342,GENE_6524
MESH_D012818,341,GENE_59272
MESH_D018805,341,GENE_59272
MESH_D009205,337,GENE_59272
MESH_C000657245,335,GENE_5133
MESH_D001102,335,GENE_7113
MESH_C000657245,334,GENE_114548
MESH_D001102,333,GENE_43740568
MESH_D003920,333,GENE_183
MESH_D001102,332,GENE_3552
MESH_D008107,331,GENE_26503
MESH_D009102,331,GENE_3569
MESH_D003371,330,GENE_3569
MESH_D055370,330,GENE_185
MESH_D007239,327,GENE_6348
MESH_D063806,327,GENE_1401
MESH_D007239,326,GENE_3440
MESH_C000657245,325,GENE_4879
MESH_C000657245,325,GENE_973
MESH_D005355,325,GENE_183
MESH_D045169,325,GENE_7373
MESH_C000657245,324,GENE_1956
MESH_C000657245,324,GENE_7138
MESH_C000657245,323,GENE_2475
MESH_D001102,322,GENE_920
MESH_D009765,319,GENE_3630
MESH_D009404,318,GENE_1401
MESH_C000657245,317,GENE_2641
MESH_D003643,314,GENE_None
MESH_D005334,314,GENE_7124
MESH_D012128,314,GENE_6347
MESH_D012140,314,GENE_59272
MESH_C000657245,313,GENE_1993
MESH_D018352,313,GENE_3439
MESH_D003920,312,GENE_70008
MESH_D007249,311,GENE_6347
MESH_D012128,311,GENE_3458
MESH_D007249,310,GENE_920
MESH_D055370,307,GENE_7124
MESH_D003643,306,GENE_7138
MESH_D009202,305,GENE_7138
MESH_D007239,304,GENE_185
MESH_D012128,304,GENE_100128998
MESH_D003324,303,GENE_59272
MESH_D013921,303,GENE_1401
MESH_C000657245,300,GENE_619501
MESH_D018805,300,GENE_7124
MESH_C000657245,298,GENE_100128998
MESH_D007239,297,GENE_3558
MESH_D007239,295,GENE_5045
MESH_D011014,295,GENE_3586
MESH_D002318,294,GENE_3569
MESH_D003643,294,GENE_6347
MESH_D016638,294,GENE_59272
MESH_C000657245,292,GENE_302668
MESH_D004487,292,GENE_59272
MESH_C000657245,291,GENE_2290
MESH_D006331,290,GENE_1401
MESH_D003643,287,GENE_43740568
MESH_D007249,287,GENE_3586
MESH_D009223,287,GENE_50865
MESH_C000657245,285,GENE_22848
MESH_C000657245,284,GENE_1508
MESH_C000657245,284,GENE_3827
MESH_C000657245,282,GENE_22914
MESH_C000657245,282,GENE_4311
MESH_D007249,282,GENE_185
MESH_D012128,280,GENE_70008
MESH_D012131,280,GENE_1401
MESH_D015047,279,GENE_59272
MESH_D007239,276,GENE_1440
MESH_D009369,276,GENE_1401
MESH_C000657245,275,GENE_3606
MESH_D002318,274,GENE_1401
MESH_D007249,274,GENE_925
MESH_D009369,274,GENE_2525
MESH_C000657245,270,GENE_3123
MESH_D007239,270,GENE_1674
MESH_D007249,268,GENE_3630
MESH_D012817,268,GENE_59272
MESH_D056486,267,GENE_1401
MESH_D002318,264,GENE_183
MESH_D003643,264,GENE_7113
MESH_C000657245,262,GENE_653108
MESH_D006973,261,GENE_5972
MESH_D011654,261,GENE_59272
MESH_C000657245,259,GENE_351
MESH_C000657245,259,GENE_6287
MESH_D012128,259,GENE_351
MESH_D004417,258,GENE_3569
MESH_D005355,258,GENE_1636
MESH_D008171,258,GENE_1401
MESH_D058186,258,GENE_59272
MESH_D001102,256,GENE_1401
MESH_D005334,255,GENE_26503
MESH_D009369,255,GENE_2064
MESH_D012128,255,GENE_920
MESH_C000657245,254,GENE_285
MESH_D003920,254,GENE_6524
MESH_D007239,254,GENE_1514
MESH_C000657245,253,GENE_2170
MESH_C000657245,252,GENE_54474
MESH_D006331,252,GENE_3569
MESH_D013927,252,GENE_2244
MESH_D003643,251,GENE_3630
MESH_D000857,250,GENE_59272
MESH_D003643,250,GENE_3458
MESH_D006261,250,GENE_1401
MESH_D001145,249,GENE_59272
MESH_D003920,248,GENE_302668
MESH_C000657245,247,GENE_6301
MESH_C537849,247,GENE_43740571
MESH_D001327,247,GENE_3569
MESH_D000860,245,GENE_5562
MESH_D003141,245,GENE_59272
MESH_D064420,245,GENE_59272
MESH_D012128,244,GENE_3576
MESH_D007249,242,GENE_3576
MESH_D007249,242,GENE_4790
MESH_D018352,242,GENE_7113
MESH_D007249,241,GENE_3458
MESH_D013927,241,GENE_3569
MESH_D008180,240,GENE_59272
MESH_D018352,240,GENE_3440
MESH_D012128,239,GENE_925
MESH_D012128,238,GENE_302668
MESH_C000657245,237,GENE_43740571
MESH_D005355,236,GENE_3569
MESH_D007239,236,GENE_3605
MESH_D004211,235,GENE_2244
MESH_D029424,235,GENE_1401
MESH_D012128,234,GENE_3627
MESH_D003643,233,GENE_183
MESH_D006973,232,GENE_284_285_51378_27329
MESH_D018352,232,GENE_7124
MESH_D007249,231,GENE_70008
MESH_D012120,231,GENE_59272
MESH_D003643,230,GENE_3627
MESH_D005334,229,GENE_None
MESH_D000860,227,GENE_1401
MESH_D011014,227,GENE_925
MESH_C000657245,226,GENE_4758
MESH_C000657245,226,GENE_7450
MESH_C000657245,225,GENE_1674
MESH_D003371,225,GENE_1636
MESH_D003643,225,GENE_3439
MESH_D009765,224,GENE_1401
MESH_D029424,224,GENE_80306
MESH_D055370,224,GENE_302668
MESH_D001943,223,GENE_2064
MESH_D007239,222,GENE_3574
MESH_D009369,222,GENE_925
MESH_D020521,222,GENE_2244
MESH_D007239,221,GENE_5972
MESH_D003920,220,GENE_7124
MESH_D007249,218,GENE_7113
MESH_D003141,216,GENE_3569
MESH_C000657245,215,GENE_7099
MESH_C000657245,214,GENE_43740570
MESH_D003643,214,GENE_3576
MESH_D007239,214,GENE_3565
MESH_D011014,214,GENE_3627
MESH_D012818,214,GENE_1401
MESH_D007239,213,GENE_7291
MESH_D011014,213,GENE_1636
MESH_C000657245,212,GENE_186
MESH_D003316,211,GENE_59272
MESH_D003643,211,GENE_213
MESH_D007970,211,GENE_1401
MESH_D009325,211,GENE_1401
MESH_D012128,211,GENE_185
MESH_C000657245,210,GENE_5054
MESH_D055370,210,GENE_3552
MESH_D007239,209,GENE_2147
MESH_D007249,209,GENE_3627
MESH_D051436,208,GENE_59272
MESH_C000657245,207,GENE_2214
MESH_D020521,207,GENE_59272
MESH_D012772,206,GENE_3569
MESH_C000657245,204,GENE_5340
MESH_D007239,204,GENE_4790
MESH_D008231,204,GENE_7124
MESH_D001281,203,GENE_59272
MESH_D003643,203,GENE_2244
MESH_D012128,203,GENE_26503
MESH_D018805,203,GENE_3552
MESH_D007239,201,GENE_16193
MESH_D008231,201,GENE_26503
MESH_D012128,201,GENE_None
MESH_D011014,200,GENE_920
MESH_D003643,199,GENE_351
MESH_D003398,198,GENE_3569
MESH_D007239,198,GENE_3456
MESH_D014839,198,GENE_59272
MESH_D003643,197,GENE_1803
MESH_D004417,197,GENE_59272
MESH_D009765,197,GENE_7124
MESH_D055370,197,GENE_284_285_51378_27329
MESH_C000657245,196,GENE_56925
MESH_D050197,196,GENE_59272
MESH_D064420,196,GENE_3569
MESH_D007249,195,GENE_3146
MESH_D009369,195,GENE_920
MESH_D009422,195,GENE_59272
MESH_D010608,195,GENE_1401
MESH_D012128,195,GENE_1440
MESH_D001102,194,GENE_3458
MESH_D011014,194,GENE_6347
MESH_D011014,193,GENE_None
MESH_D000860,192,GENE_3569
MESH_D001102,192,GENE_1636
MESH_D029424,191,GENE_1636
MESH_C000657245,190,GENE_6833
MESH_D003371,190,GENE_None
MESH_D017093,190,GENE_1401
MESH_D003371,188,GENE_26503
MESH_D007022,187,GENE_59272
MESH_D009325,187,GENE_59272
MESH_D006528,186,GENE_59272
MESH_D009202,186,GENE_3569
MESH_D012128,186,GENE_3558
MESH_D009369,185,GENE_7124
MESH_C000657245,184,GENE_283
MESH_D003110,184,GENE_59272
MESH_D003967,184,GENE_26503
MESH_D003967,184,GENE_3569
MESH_D008171,184,GENE_183
MESH_C000657245,182,GENE_462
MESH_D011014,182,GENE_3458
MESH_D018805,182,GENE_1401
MESH_D004417,181,GENE_26503
MESH_D007239,181,GENE_351
MESH_D007249,181,GENE_284_285_51378_27329
MESH_D001249,179,GENE_3569
MESH_D003924,179,GENE_59272
MESH_D011014,179,GENE_26503
MESH_D012128,179,GENE_3605
MESH_D005955,177,GENE_2539
MESH_D006943,176,GENE_59272
MESH_D007239,176,GENE_16423
MESH_D011014,176,GENE_1803
MESH_D014839,176,GENE_1401
MESH_C000657245,175,GENE_367
MESH_D003643,175,GENE_3570
MESH_D011014,175,GENE_3576
MESH_D029424,175,GENE_3569
MESH_C000657245,174,GENE_16193
MESH_D003643,174,GENE_6348
MESH_C000657245,172,GENE_3600
MESH_D018352,172,GENE_3627
MESH_D001778,171,GENE_2244
MESH_D003141,171,GENE_1401
MESH_D006261,171,GENE_59272
MESH_D007239,171,GENE_302668
MESH_D002289,169,GENE_23411
MESH_D005334,169,GENE_920
MESH_D006333,169,GENE_183
MESH_D007239,169,GENE_43740570
MESH_C000657245,168,GENE_3578
MESH_C000657245,168,GENE_551
MESH_D008231,167,GENE_59272
MESH_D009202,167,GENE_1401
MESH_D045169,167,GENE_43740568
MESH_D007674,166,GENE_1636
MESH_D018352,166,GENE_1636
MESH_C000657245,165,GENE_3596
MESH_C000657245,165,GENE_3717
MESH_D003324,165,GENE_1401
MESH_D003643,165,GENE_3558
MESH_D006973,165,GENE_3630
MESH_D007239,165,GENE_1437
MESH_D007239,165,GENE_2244
MESH_D009102,165,GENE_7124
MESH_D009336,165,GENE_3569
MESH_D018908,165,GENE_1401
MESH_D003920,164,GENE_2244
MESH_D012128,164,GENE_6348
MESH_C000657245,163,GENE_164045
MESH_C000657245,163,GENE_51497
MESH_D012128,163,GENE_7113
MESH_D012128,163,GENE_7291
MESH_D013927,163,GENE_2147
MESH_D006086,162,GENE_943
MESH_D008171,162,GENE_1636
MESH_D009205,162,GENE_3569
MESH_D012128,162,GENE_3574
MESH_C000657245,161,GENE_100379198
MESH_D003643,161,GENE_3635
MESH_D003920,161,GENE_2641
MESH_D005334,161,GENE_3552
MESH_D049310,161,GENE_5447
MESH_D006331,160,GENE_7138
MESH_D006333,160,GENE_3569
MESH_D013921,160,GENE_3569
MESH_D016638,159,GENE_637
MESH_D004342,158,GENE_26503
MESH_D006973,158,GENE_None
MESH_D007022,158,GENE_1401
MESH_D003643,157,GENE_3440
MESH_D003928,157,GENE_59272
MESH_D007239,157,GENE_3553
MESH_D008175,157,GENE_59272
MESH_D008231,157,GENE_4591
MESH_D018352,157,GENE_6347
MESH_D004342,155,GENE_59272
MESH_D007674,155,GENE_1401
MESH_D008171,155,GENE_7124
MESH_D011014,155,GENE_43740568
MESH_D064420,155,GENE_9248
MESH_C000657245,154,GENE_29126
MESH_D007674,154,GENE_70008
MESH_D006331,153,GENE_7137
MESH_D007239,153,GENE_213
MESH_D001102,152,GENE_1803
MESH_C000657245,151,GENE_49
MESH_D003371,151,GENE_7124
MESH_D003920,151,GENE_26503
MESH_D007239,151,GENE_284_285_51378_27329
MESH_D007239,151,GENE_570
MESH_D006086,150,GENE_7291
MESH_D012216,150,GENE_3569
MESH_D016638,150,GENE_920
MESH_C000657245,149,GENE_2064
MESH_C000657245,149,GENE_6352
MESH_C000657245,149,GENE_7139
MESH_D000079225,149,GENE_7373
MESH_D001172,149,GENE_3570
MESH_D001102,148,GENE_3586
MESH_D001778,148,GENE_3569
MESH_D003324,148,GENE_3569
MESH_D003643,148,GENE_70008
MESH_D007239,148,GENE_284424
MESH_D007239,147,GENE_8909
MESH_D012128,147,GENE_3439
MESH_D003643,146,GENE_1440
MESH_D004211,146,GENE_2147
MESH_D006943,146,GENE_3569
MESH_D018352,146,GENE_3552
MESH_C000657245,145,GENE_250
MESH_D001778,145,GENE_59272
MESH_D007249,145,GENE_3558
MESH_D009102,145,GENE_1401
MESH_D009203,145,GENE_302668
MESH_D012128,145,GENE_284_285_51378_27329
MESH_C000657245,144,GENE_3309
MESH_C000657245,144,GENE_51284
MESH_D018352,144,GENE_3458
MESH_D001102,143,GENE_43740578
MESH_D003324,143,GENE_1636
MESH_D006973,143,GENE_26503
MESH_D009765,143,GENE_70008
MESH_D060085,143,GENE_3569
MESH_C000657245,142,GENE_28
MESH_C000657245,142,GENE_7039
MESH_D001102,142,GENE_6347
MESH_D001172,142,GENE_59272
MESH_D001249,142,GENE_59272
MESH_D012128,142,GENE_43740568
MESH_D001102,141,GENE_3576
MESH_D012128,141,GENE_2244
MESH_D013927,141,GENE_1401
MESH_D018352,141,GENE_1401
MESH_D007239,140,GENE_43740571
MESH_D056486,140,GENE_213
MESH_D005355,139,GENE_185
MESH_D007249,139,GENE_3605
MESH_D008231,139,GENE_3586
MESH_D012128,139,GENE_4790
MESH_C000657245,138,GENE_11606
MESH_C000657245,138,GENE_207
MESH_D003643,138,GENE_2147
MESH_D010996,138,GENE_1401
MESH_C000657245,137,GENE_6253
MESH_D007239,137,GENE_16668
MESH_D007239,137,GENE_54474
MESH_D008107,137,GENE_59272
MESH_D009422,137,GENE_1401
MESH_C000657245,136,GENE_1493
MESH_D001171,136,GENE_3569
MESH_D009336,136,GENE_7124
MESH_D012772,136,GENE_3586
MESH_D045169,136,GENE_3569
MESH_C000657245,135,GENE_728
MESH_D007239,135,GENE_5133
MESH_D007239,135,GENE_8673700
MESH_D007249,135,GENE_16193
MESH_D010291,135,GENE_1401
MESH_C000657245,134,GENE_4151
MESH_D001102,134,GENE_3605
MESH_D009369,134,GENE_5133
MESH_D011658,134,GENE_59272
MESH_D015047,134,GENE_570
MESH_D001168,133,GENE_3569
MESH_D007008,133,GENE_59272
MESH_D007239,133,GENE_8081
MESH_D016638,133,GENE_7124
MESH_D018352,133,GENE_3586
MESH_D001172,132,GENE_3552
MESH_D003643,132,GENE_100128998
MESH_D006333,132,GENE_1401
MESH_D007239,132,GENE_973
MESH_D009765,132,GENE_3952
MESH_D001102,131,GENE_None
MESH_D001778,131,GENE_2147
MESH_D006331,131,GENE_1636
MESH_D008107,131,GENE_1401
MESH_D008133,131,GENE_1576
MESH_D055501,131,GENE_3569
MESH_D003643,130,GENE_637
MESH_D005334,130,GENE_3586
MESH_D005355,130,GENE_284_285_51378_27329
MESH_D007022,130,GENE_3569
MESH_D015658,130,GENE_59272
MESH_C000657245,129,GENE_116511
MESH_D007249,129,GENE_1803
MESH_D009369,129,GENE_213
MESH_D002318,128,GENE_7137
MESH_D003643,128,GENE_3574
MESH_D007249,128,GENE_2244
MESH_D008180,128,GENE_3569
MESH_D009765,128,GENE_183
MESH_C000657245,127,GENE_4283
MESH_D000275,127,GENE_1401
MESH_D007239,127,GENE_114548
MESH_D007239,127,GENE_2475
MESH_D007239,127,GENE_6352
MESH_D018352,127,GENE_43740578
MESH_C000657245,126,GENE_4183
MESH_D003371,126,GENE_16728
MESH_D005221,126,GENE_3569
MESH_D007249,126,GENE_3439
MESH_D008175,126,GENE_7113
MESH_D008231,126,GENE_2875
MESH_D018805,126,GENE_7291
MESH_C000657245,125,GENE_54938
MESH_C000657245,125,GENE_7392
MESH_C536439,125,GENE_59272
MESH_D007239,125,GENE_51284
MESH_D009404,125,GENE_796
MESH_D012772,125,GENE_7124
MESH_D015047,125,GENE_43740568
MESH_D017093,125,GENE_213
MESH_D018352,125,GENE_1514
MESH_D018352,125,GENE_920
MESH_D055370,125,GENE_3586
MESH_C000657245,124,GENE_2678
MESH_D001145,124,GENE_3569
MESH_D003643,124,GENE_50848
MESH_D007239,124,GENE_7099
MESH_D018352,124,GENE_3576
MESH_D018352,124,GENE_7448
MESH_C000657245,123,GENE_2056
MESH_D001102,123,GENE_4790
MESH_D005355,123,GENE_619501
MESH_D012128,123,GENE_7373
MESH_D001102,122,GENE_3627
MESH_D001259,122,GENE_1401
MESH_D002908,122,GENE_59272
MESH_D003643,122,GENE_285
MESH_D005334,122,GENE_4591
MESH_D007239,122,GENE_50848
MESH_D012640,122,GENE_1401
MESH_D003643,121,GENE_4879
MESH_D006973,121,GENE_925
MESH_D007249,121,GENE_3827
MESH_D018352,121,GENE_925
MESH_D018805,121,GENE_2147
MESH_C000657245,120,GENE_50528
MESH_D000544,120,GENE_3569
MESH_D015212,120,GENE_7113
MESH_D029424,120,GENE_66999
MESH_D055370,120,GENE_43740568
MESH_D056486,120,GENE_3569
MESH_C000657245,119,GENE_796
MESH_D000857,119,GENE_1401
MESH_D001172,119,GENE_22848
MESH_D001321,119,GENE_29108
MESH_D003643,119,GENE_6521
MESH_D003920,119,GENE_185
MESH_C000657245,118,GENE_907
MESH_D003371,118,GENE_56925
MESH_D006973,118,GENE_7124
MESH_D007239,118,GENE_6301
MESH_D007249,118,GENE_3565
MESH_C000657245,117,GENE_196
MESH_D004401,117,GENE_1401
MESH_D007239,117,GENE_100379198
MESH_D007239,117,GENE_6524
MESH_D016638,117,GENE_3630
MESH_D020521,117,GENE_637
MESH_D058186,117,GENE_1401
MESH_D060085,117,GENE_1401
MESH_C000657245,116,GENE_83737
MESH_C000657245,116,GENE_943
MESH_D001007,116,GENE_2571
MESH_C538614,115,GENE_59272
MESH_D006331,115,GENE_183
MESH_D007249,115,GENE_6348
MESH_C000657245,114,GENE_9242
MESH_C000657245,114,GENE_930
MESH_D000275,114,GENE_2525
MESH_D003643,114,GENE_3605
MESH_D005334,114,GENE_2875
MESH_D006332,114,GENE_59272
MESH_D009369,114,GENE_1993
MESH_D012141,114,GENE_3569
MESH_D051436,114,GENE_1401
MESH_C000657245,113,GENE_9825
MESH_C536227,113,GENE_1401
MESH_D003398,113,GENE_3570
MESH_D003643,113,GENE_2875
MESH_D007239,113,GENE_10473
MESH_D055370,113,GENE_6347
MESH_D002543,112,GENE_59272
MESH_D005221,112,GENE_59272
MESH_D005334,112,GENE_16728
MESH_D005334,112,GENE_213
MESH_D009369,112,GENE_1956
MESH_D009404,112,GENE_3569
MESH_D009404,112,GENE_3952
MESH_D012128,112,GENE_7422
MESH_D016638,112,GENE_925
MESH_C000657245,111,GENE_3821
MESH_D000799,111,GENE_3827
MESH_D002637,111,GENE_1401
MESH_D010195,111,GENE_59272
MESH_D018805,111,GENE_2244
MESH_C000657245,110,GENE_3554
MESH_D001102,110,GENE_183
MESH_D006509,110,GENE_26503
MESH_D008175,110,GENE_1956
MESH_D017093,110,GENE_3569
MESH_C000657245,109,GENE_6774
MESH_D004211,109,GENE_3569
MESH_D005334,109,GENE_2244
MESH_D006086,109,GENE_3552
MESH_D007249,109,GENE_3570
MESH_D009336,109,GENE_59272
MESH_D055370,109,GENE_1401
MESH_D064420,109,GENE_925
MESH_D001102,108,GENE_70008
MESH_D002318,108,GENE_3630
MESH_D003920,108,GENE_None
MESH_D007239,108,GENE_3570
MESH_D007239,108,GENE_9970
MESH_D011565,108,GENE_7124
MESH_D014923,108,GENE_43740568
MESH_C000657245,107,GENE_5788
MESH_C000657245,107,GENE_759
MESH_D001145,107,GENE_7138
MESH_D002544,107,GENE_1401
MESH_D003643,107,GENE_4151
MESH_D005334,107,GENE_925
MESH_D005355,107,GENE_70008
MESH_D007238,107,GENE_1401
MESH_D010300,107,GENE_59272
MESH_D012131,107,GENE_7124
MESH_D045169,107,GENE_1401
MESH_D055370,107,GENE_3627
MESH_D001327,106,GENE_59272
MESH_D004417,106,GENE_7124
MESH_D004487,106,GENE_3569
MESH_D011014,106,GENE_183
MESH_D014947,106,GENE_59272
MESH_D016638,106,GENE_26503
MESH_D006470,105,GENE_59272
MESH_D018805,105,GENE_943
MESH_C000657245,104,GENE_340061
MESH_D001778,104,GENE_1401
MESH_D007239,104,GENE_4758
MESH_D009410,104,GENE_59272
MESH_D018352,104,GENE_3456
MESH_D018805,104,GENE_3586
MESH_D051359,104,GENE_3569
MESH_C536528,103,GENE_302668
MESH_D001281,103,GENE_637
MESH_D002318,103,GENE_7124
MESH_D002561,103,GENE_59272
MESH_D003371,103,GENE_920
MESH_D003643,103,GENE_185
MESH_D003643,103,GENE_43740578
MESH_D007239,103,GENE_1508
MESH_D007239,103,GENE_6868
MESH_D008133,103,GENE_59272
MESH_D008231,103,GENE_6347
MESH_D009765,103,GENE_9370
MESH_D054556,103,GENE_2244
MESH_D055371,103,GENE_70008
MESH_D001281,102,GENE_1401
MESH_D002318,102,GENE_185
MESH_D003371,102,GENE_4591
MESH_D009369,102,GENE_2099
MESH_D015746,102,GENE_1401
MESH_C000657245,101,GENE_3146
MESH_D001172,101,GENE_1401
MESH_D003092,101,GENE_59272
MESH_D003920,101,GENE_920
